                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 1.4033,                 3.4745,                0.90188,                 0.8957,                0.52313,                0.25103,                0.28196,                0.14956,                0.08025,                0.05431,                0.01418,                0.00508,                  1.561,                 3.9447,                 1.1993,                0.94267,              0.0087271,              0.0087271,              0.0087271
                     11,                 1.3927,                 3.3822,                0.88544,                0.89793,                0.55152,                0.26874,                 0.3048,                0.16673,                0.08632,                0.05019,                0.01616,                0.00695,                 1.4942,                 3.8873,                 1.0871,                0.94007,              0.0085857,              0.0085857,              0.0085857
                     12,                 1.3689,                  3.353,                0.85672,                0.89278,                0.57216,                0.30347,                0.35332,                0.19814,                0.11179,                0.06873,                0.02566,                0.01147,                 1.4135,                 3.7846,                0.94053,                 0.9136,              0.0084443,              0.0084443,              0.0084443
                     13,                 1.3423,                 3.3562,                 0.8377,                0.88315,                0.47167,                0.20566,                0.22556,                0.11954,                0.08786,                0.04994,                0.01472,                0.00607,                 1.5998,                 4.1413,                 1.8926,                0.95734,              0.0083029,              0.0083029,              0.0083029
                     14,                   1.33,                 3.3032,                0.82473,                0.88157,                0.59178,                0.30245,                0.35481,                0.19035,                0.09807,                0.05946,                0.01828,                0.00752,                 1.4282,                 3.7841,                0.91189,                0.91644,              0.0081614,              0.0081614,              0.0081614
                     15,                 1.3141,                 3.2358,                0.80802,                0.87552,                0.61046,                0.27593,                0.34076,                0.18916,                0.15205,                0.07748,                0.03275,                0.01374,                 1.4074,                 3.9114,                 1.0163,                0.91651,                0.00802,                0.00802,                0.00802
                     16,                 1.3021,                 3.2477,                0.78269,                0.87528,                0.54381,                 0.2381,                0.27797,                0.15717,                  0.099,                0.04994,                0.01731,                0.00692,                 1.4438,                 3.8355,                 1.4605,                0.91519,              0.0078786,              0.0078786,              0.0078786
                     17,                 1.2772,                 3.1538,                0.76786,                0.87108,                0.64813,                0.26883,                0.33473,                0.19348,                0.12397,                0.06486,                0.02267,                0.00881,                 1.3658,                 3.6706,                0.92276,                 0.9078,              0.0077371,              0.0077371,              0.0077371
                     18,                 1.2672,                 3.1545,                0.74932,                0.86844,                0.59084,                0.29138,                0.35925,                0.20036,                0.10778,                0.05972,                0.02662,                0.01127,                 1.4139,                  3.739,                0.96468,                0.91318,              0.0075957,              0.0075957,              0.0075957
                     19,                 1.2382,                 3.1061,                0.74745,                0.86703,                0.58892,                0.27876,                0.33032,                0.18501,                0.10885,                0.05792,                0.01992,                0.00789,                 1.4247,                 3.8189,                  1.039,                0.91802,              0.0074543,              0.0074543,              0.0074543
                     20,                 1.2367,                 3.0615,                0.72359,                0.86227,                0.59986,                0.29936,                0.35233,                0.20382,                0.11979,                0.06795,                0.02311,                0.00952,                  1.334,                 3.6906,                 0.8645,                0.90365,              0.0073129,              0.0073129,              0.0073129
                     21,                 1.2221,                 3.0577,                0.71111,                0.86019,                0.64767,                 0.3027,                0.35936,                0.20343,                0.16615,                0.08288,                0.03351,                0.01304,                 1.3309,                 3.8752,                0.85265,                0.89969,              0.0071714,              0.0071714,              0.0071714
                     22,                 1.1972,                 3.1097,                0.70221,                0.84949,                0.63427,                0.29344,                0.35487,                0.20186,                0.16126,                0.09215,                0.03443,                0.01304,                 1.3642,                 3.7346,                0.86386,                0.90811,                0.00703,                0.00703,                0.00703
                     23,                 1.1855,                  3.002,                0.68517,                0.85142,                0.61712,                0.27362,                0.33909,                0.19061,                0.14338,                0.07619,                0.03017,                0.01235,                  1.362,                 3.7844,                0.90017,                0.90883,              0.0068886,              0.0068886,              0.0068886
                     24,                 1.1804,                 2.9996,                  0.678,                0.85052,                0.66762,                0.29858,                0.36951,                0.21064,                 0.1172,                0.05843,                0.02323,                0.00948,                 1.3046,                 3.6925,                0.82485,                 0.8995,              0.0067471,              0.0067471,              0.0067471
                     25,                 1.1776,                 2.9715,                0.67983,                0.84494,                0.62974,                0.29156,                0.35613,                0.20269,                0.17398,                0.09385,                0.03876,                0.01456,                 1.3606,                 3.7291,                0.84238,                0.89959,              0.0066057,              0.0066057,              0.0066057
                     26,                 1.1495,                 2.9814,                0.65572,                0.84278,                0.63353,                0.30193,                0.36766,                0.20973,                0.13304,                0.06821,                  0.027,                0.01122,                 1.3198,                 3.6941,                0.85216,                0.90149,              0.0064643,              0.0064643,              0.0064643
                     27,                 1.1394,                 2.9662,                 0.6458,                0.85035,                0.65937,                0.29627,                0.36757,                0.21108,                0.13837,                 0.0677,                0.03009,                0.01262,                 1.3518,                 3.6993,                 0.8976,                 0.9067,              0.0063229,              0.0063229,              0.0063229
                     28,                 1.1311,                 2.8867,                 0.6373,                0.83871,                0.66262,                0.30888,                 0.3877,                0.22499,                0.16929,                0.08959,                0.03964,                0.01612,                 1.2709,                 3.7309,                0.78295,                 0.8867,              0.0061814,              0.0061814,              0.0061814
                     29,                 1.1163,                 2.8827,                0.62879,                0.84283,                0.64751,                0.30219,                0.38905,                0.22333,                0.16492,                0.07928,                0.03874,                0.01546,                 1.3172,                  3.776,                0.85467,                0.89736,                0.00604,                0.00604,                0.00604
                     30,                 1.1245,                 2.8837,                0.62793,                0.84549,                0.64286,                0.28494,                0.36125,                0.20954,                 0.1529,                0.07542,                0.03459,                0.01333,                 1.3363,                 3.6725,                0.92002,                0.90154,              0.0058986,              0.0058986,              0.0058986
                     31,                 1.0958,                 2.8441,                0.60467,                0.83517,                0.67859,                 0.3009,                0.37556,                0.21754,                0.15953,                0.08391,                0.03288,                0.01278,                 1.2896,                 3.7443,                0.78648,                0.89166,              0.0057571,              0.0057571,              0.0057571
                     32,                   1.09,                 2.8649,                0.60377,                0.82747,                0.66646,                0.29215,                0.37857,                0.21797,                0.18039,                 0.0834,                0.04394,                0.01758,                 1.3065,                 3.8401,                0.87857,                0.89122,              0.0056157,              0.0056157,              0.0056157
                     33,                 1.0626,                 2.7757,                0.58308,                0.83024,                0.66516,                0.30888,                0.39716,                0.23419,                0.13333,                0.06795,                0.03579,                0.01795,                 1.2755,                 3.6088,                0.78554,                0.88823,              0.0054743,              0.0054743,              0.0054743
                     34,                 1.0613,                 2.7828,                0.58123,                0.83336,                0.65642,                0.30965,                0.37823,                0.22076,                 0.1536,                0.08443,                0.03507,                0.01411,                 1.2611,                 3.5694,                0.76432,                0.88588,              0.0053329,              0.0053329,              0.0053329
                     35,                 1.0472,                 2.7889,                0.57707,                0.82333,                0.71286,                0.30862,                0.39768,                0.23255,                0.15994,                0.07568,                  0.037,                0.01515,                   1.26,                 3.5906,                0.75309,                 0.8836,              0.0051914,              0.0051914,              0.0051914
                     36,                 1.0403,                 2.7322,                0.57022,                0.82468,                0.69556,                0.30051,                0.38776,                0.22691,                0.19112,                0.09009,                0.04679,                0.01872,                 1.2834,                 3.7851,                 0.8363,                0.88848,                0.00505,                0.00505,                0.00505
                     37,                 1.0259,                 2.7176,                0.55208,                0.82462,                0.71052,                0.30296,                0.39432,                0.23114,                0.18622,                0.08983,                 0.0431,                0.01627,                 1.2721,                 3.6452,                0.74633,                0.88756,              0.0049086,              0.0049086,              0.0049086
                     38,                 1.0235,                  2.638,                0.55275,                0.82185,                0.69504,                 0.3112,                0.39583,                  0.229,                0.16231,                0.08134,                0.03865,                0.01734,                 1.2699,                 3.6921,                0.75491,                0.88805,              0.0047671,              0.0047671,              0.0047671
                     39,                 1.0119,                 2.7125,                0.54488,                0.81777,                 0.7055,                0.30888,                 0.3988,                0.23668,                 0.2047,                0.09865,                0.05385,                0.02195,                 1.2593,                 3.5738,                0.76948,                0.88325,              0.0046257,              0.0046257,              0.0046257
                     40,                0.99742,                 2.6484,                  0.539,                0.81941,                0.71136,                0.31429,                0.40266,                0.23526,                0.17297,                0.08468,                0.04079,                0.01767,                 1.2571,                  3.616,                0.76668,                0.88784,              0.0044843,              0.0044843,              0.0044843
                     41,                0.98025,                 2.6676,                0.52804,                0.81871,                0.70827,                0.31246,                0.40528,                0.23859,                0.19819,                0.09524,                0.05131,                0.02246,                 1.2534,                 3.7248,                0.75408,                0.88614,              0.0043429,              0.0043429,              0.0043429
                     42,                0.97313,                 2.6507,                 0.5214,                0.81878,                0.70176,                0.30656,                0.39475,                0.23229,                0.18039,                0.09009,                0.04575,                0.01938,                 1.2697,                 3.6305,                0.74336,                0.89358,              0.0042014,              0.0042014,              0.0042014
                     43,                0.95843,                 2.6726,                0.51633,                0.81418,                0.69976,                0.32124,                 0.4233,                0.24749,                0.18198,                0.09007,                 0.0526,                0.02301,                 1.2498,                  3.577,                 0.7458,                0.88511,                0.00406,                0.00406,                0.00406
                     44,                0.94756,                 2.5517,                0.50564,                0.81282,                0.73538,                0.31068,                0.40643,                0.24218,                0.20432,                0.09755,                0.05135,                0.02234,                  1.237,                 3.5152,                0.74519,                0.88126,              0.0039186,              0.0039186,              0.0039186
                     45,                0.95141,                 2.6002,                0.50286,                0.81578,                0.73482,                0.30862,                0.40692,                 0.2449,                0.19656,                 0.0906,                0.05135,                 0.0225,                 1.2482,                 3.5698,                0.74202,                0.88681,              0.0037771,              0.0037771,              0.0037771
                     46,                0.93023,                 2.5852,                0.50026,                0.81159,                0.71975,                0.31351,                0.42836,                 0.2538,                0.19768,                0.08958,                0.05704,                0.02558,                 1.2527,                 3.6243,                0.75817,                0.88108,              0.0036357,              0.0036357,              0.0036357
                     47,                 0.9165,                 2.5523,                0.48926,                0.80869,                0.73012,                0.30734,                0.41488,                0.24476,                0.20382,                0.09421,                0.05524,                0.02341,                 1.2414,                 3.7005,                0.73574,                0.88296,              0.0034943,              0.0034943,              0.0034943
                     48,                0.90044,                 2.5234,                0.48603,                0.80639,                0.73005,                0.30553,                0.40517,                0.24053,                0.21157,                0.09653,                0.05764,                0.02532,                  1.249,                 3.6802,                0.75608,                0.88771,              0.0033529,              0.0033529,              0.0033529
                     49,                0.89954,                 2.4817,                0.48037,                0.80463,                0.72007,                0.30785,                0.41257,                0.24765,                0.18991,                0.08804,                0.05296,                 0.0239,                 1.2267,                 3.6376,                0.75599,                0.88198,              0.0032114,              0.0032114,              0.0032114
                     50,                0.88201,                 2.4011,                0.47462,                0.80868,                0.76566,                0.30553,                0.41587,                0.25066,                0.20796,                0.09035,                0.06166,                0.02818,                 1.2364,                 3.6782,                0.74454,                0.88526,                0.00307,                0.00307,                0.00307
                     51,                0.87944,                 2.4246,                0.46863,                0.80732,                0.75388,                0.31454,                0.42051,                0.25147,                0.21324,                 0.0991,                 0.0602,                0.02566,                  1.229,                 3.6534,                0.71235,                0.87741,              0.0029286,              0.0029286,              0.0029286
                     52,                0.87123,                 2.3973,                0.46352,                0.80153,                0.75054,                0.31674,                0.43206,                0.25864,                0.20006,                0.09083,                0.05834,                0.02562,                 1.2299,                 3.6518,                0.72852,                0.87806,              0.0027871,              0.0027871,              0.0027871
                     53,                0.85807,                 2.3616,                0.45009,                0.80142,                0.75499,                0.31094,                0.42399,                0.25867,                0.21468,                0.09472,                0.06211,                0.02757,                 1.2148,                 3.6283,                  0.721,                0.87781,              0.0026457,              0.0026457,              0.0026457
                     54,                0.84357,                 2.3903,                0.44569,                0.79476,                0.74896,                0.31634,                0.43404,                0.26081,                0.22254,                0.09807,                0.07309,                0.03281,                 1.2371,                 3.7438,                0.72799,                0.87834,              0.0025043,              0.0025043,              0.0025043
                     55,                0.83916,                 2.3717,                0.44545,                0.79633,                 0.7484,                0.30322,                0.40713,                0.24466,                0.23968,                0.10347,                0.07091,                0.03154,                 1.2364,                 3.7315,                0.76238,                0.88354,              0.0023629,              0.0023629,              0.0023629
                     56,                0.81864,                 2.3514,                0.43823,                0.79649,                0.76384,                0.30991,                0.41945,                0.25658,                0.21571,                0.09601,                0.06656,                0.03134,                 1.2186,                 3.6782,                0.71325,                0.88171,              0.0022214,              0.0022214,              0.0022214
                     57,                  0.813,                 2.3096,                0.43395,                 0.7943,                0.77622,                0.31197,                0.43642,                0.26374,                 0.2281,                0.09575,                0.06947,                0.03275,                 1.2424,                 3.7023,                0.72092,                0.88317,                0.00208,                0.00208,                0.00208
                     58,                0.79826,                 2.2744,                0.42814,                0.79472,                0.77192,                0.31145,                 0.4288,                0.26281,                0.20635,                0.09035,                0.06413,                0.03137,                 1.2138,                 3.7262,                0.70228,                0.87966,              0.0019386,              0.0019386,              0.0019386
                     59,                 0.7888,                 2.2142,                0.42459,                0.79087,                0.76019,                0.31248,                0.43531,                0.26617,                0.24705,                0.10631,                0.08138,                0.03677,                 1.2181,                 3.7177,                 0.7138,                0.87725,              0.0017971,              0.0017971,              0.0017971
                     60,                0.77753,                 2.2835,                0.41863,                0.79595,                0.74495,                0.31712,                0.43291,                0.26379,                0.24281,                0.10888,                0.07741,                0.03487,                 1.2115,                 3.6715,                 0.7082,                0.88016,              0.0016557,              0.0016557,              0.0016557
                     61,                0.77505,                 2.2551,                0.41286,                0.79296,                0.76985,                0.31248,                0.44148,                0.26956,                0.25015,                0.10579,                 0.0809,                0.03587,                  1.201,                 3.7449,                0.71159,                0.88354,              0.0015143,              0.0015143,              0.0015143
                     62,                0.75403,                 2.2226,                0.40517,                0.79217,                0.76017,                0.31866,                 0.4452,                0.27009,                 0.2515,                0.10991,                0.08114,                0.03747,                 1.2101,                 3.7167,                0.69868,                0.88345,              0.0013729,              0.0013729,              0.0013729
                     63,                 0.7448,                 2.1682,                0.40076,                0.78913,                0.79125,                0.31416,                0.44507,                0.27398,                0.25087,                0.10631,                0.08487,                0.03826,                 1.2014,                 3.7316,                0.70715,                0.87998,              0.0012314,              0.0012314,              0.0012314
                     64,                0.73924,                  2.162,                0.40145,                0.79069,                0.77503,                0.31657,                0.44616,                0.27428,                0.26956,                0.11199,                0.09082,                0.04102,                 1.1989,                 3.8252,                0.70893,                0.87711,                0.00109,                0.00109,                0.00109
                     65,                0.73146,                 2.1473,                0.39443,                0.79268,                0.78858,                0.31712,                0.44315,                0.27218,                0.25164,                0.10502,                0.08638,                0.03857,                 1.2021,                 3.7657,                0.70396,                0.87833,             0.00094857,             0.00094857,             0.00094857
                     66,                 0.7174,                 2.1305,                0.39177,                0.78575,                0.76673,                0.31351,                0.44363,                0.27303,                0.24665,                0.10219,                0.08344,                0.03856,                 1.2079,                 3.7517,                0.71624,                0.87835,             0.00080714,             0.00080714,             0.00080714
                     67,                0.71327,                 2.1164,                 0.3858,                0.78598,                0.77425,                 0.3187,                0.44656,                0.27573,                0.24795,                0.10502,                0.08437,                0.03615,                 1.2041,                 3.8346,                 0.7053,                0.87853,             0.00066571,             0.00066571,             0.00066571
                     68,                0.69597,                 2.0599,                0.37906,                0.78407,                0.77027,                0.31737,                0.44844,                0.27578,                0.25853,                0.10837,                0.09111,                 0.0409,                  1.204,                 3.8399,                0.70424,                0.88205,             0.00052429,             0.00052429,             0.00052429
                     69,                 0.6975,                 2.0821,                0.38199,                 0.7829,                0.77314,                0.31581,                0.45317,                0.27866,                0.25291,                0.10425,                0.08762,                0.04022,                 1.2044,                 3.8592,                 0.7044,                0.88274,             0.00038286,             0.00038286,             0.00038286
