                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.2411,                 2.8257,                0.77861,                0.87761,                0.76005,                0.37816,                0.47863,                0.29547,                0.27393,                0.13717,                0.07014,                 0.0294,                 1.2031,                 3.6682,                0.75006,                0.88734,             0.00090843,             0.00090843,             0.00090843
                     13,                 1.2218,                 2.7874,                0.75759,                0.88353,                0.74478,                0.37762,                0.45407,                0.28087,                0.26034,                0.14276,                0.06298,                0.02431,                 1.2159,                 3.6907,                0.72356,                0.89714,              0.0009001,              0.0009001,              0.0009001
                     14,                 1.2202,                 2.7501,                0.75227,                0.87797,                0.72428,                0.37224,                0.46053,                0.28267,                0.14511,                0.08661,                0.02768,                0.01121,                 1.2134,                 3.7044,                0.73929,                0.89341,             0.00089178,             0.00089178,             0.00089178
                     15,                 1.1975,                 2.7485,                 0.7414,                0.87581,                0.69028,                0.39268,                 0.4814,                0.29315,                0.18897,                0.11996,                0.05032,                 0.0204,                 1.2255,                 3.7238,                0.76457,                0.90352,             0.00088345,             0.00088345,             0.00088345
                     16,                 1.2024,                 2.7489,                0.72961,                0.87601,                 0.7543,                0.38892,                0.48429,                 0.2914,                0.23718,                0.13394,                0.06359,                0.02818,                 1.2323,                 3.6531,                0.71302,                0.90694,             0.00087513,             0.00087513,             0.00087513
                     17,                  1.199,                 2.7359,                0.73341,                0.87221,                0.74791,                0.37547,                0.46072,                0.28662,                0.21935,                0.12641,                0.05159,                0.02018,                 1.2397,                  3.676,                0.70797,                0.89532,              0.0008668,              0.0008668,              0.0008668
                     18,                 1.1968,                 2.7365,                0.72795,                0.87723,                0.77627,                0.37762,                0.48152,                0.29403,                0.25853,                 0.1404,                0.07452,                0.03033,                 1.2067,                 3.6191,                0.70271,                0.89659,             0.00085848,             0.00085848,             0.00085848
                     19,                 1.1835,                 2.6815,                0.70469,                0.87256,                0.79073,                0.37762,                0.48786,                0.30442,                0.25302,                0.13771,                0.06953,                0.02589,                 1.2021,                 3.6382,                0.72987,                0.88726,             0.00085015,             0.00085015,             0.00085015
                     20,                 1.1479,                 2.6995,                0.68731,                0.86276,                0.74716,                  0.383,                0.46727,                0.28945,                0.22938,                0.12372,                0.05386,                0.02108,                 1.2136,                 3.6713,                0.72077,                  0.899,             0.00084183,             0.00084183,             0.00084183
                     21,                 1.1596,                 2.6462,                0.68655,                0.86558,                 0.8103,                0.38142,                0.48913,                 0.2975,                 0.2059,                0.12749,                0.05554,                0.02333,                 1.2073,                 3.5904,                0.70148,                0.89102,              0.0008335,              0.0008335,              0.0008335
                     22,                 1.1638,                 2.6931,                0.69358,                0.86705,                 0.7536,                0.38169,                0.47025,                 0.2917,                0.22319,                0.12641,                0.05678,                0.02144,                 1.2113,                 3.5404,                0.69889,                 0.8912,             0.00082518,             0.00082518,             0.00082518
                     23,                  1.145,                 2.6137,                0.67298,                0.86585,                0.79818,                0.38082,                0.49668,                0.30695,                0.26789,                  0.149,                0.07859,                 0.0305,                 1.2146,                 3.7223,                0.70636,                0.89033,             0.00081685,             0.00081685,             0.00081685
                     24,                 1.1398,                 2.6986,                0.67818,                 0.8609,                0.81803,                0.37547,                0.48621,                0.30189,                0.19324,                0.10382,                0.04679,                0.02009,                 1.2026,                  3.646,                0.69885,                0.88787,             0.00080853,             0.00080853,             0.00080853
                     25,                 1.1339,                 2.6651,                0.67033,                0.86061,                0.84418,                0.37011,                0.48758,                0.30276,                0.24774,                0.14147,                0.07503,                0.03251,                 1.1826,                 3.5916,                0.67799,                0.89213,              0.0008002,              0.0008002,              0.0008002
                     26,                 1.1405,                 2.5604,                0.66785,                0.86076,                0.75941,                0.39914,                0.50419,                0.31298,                0.28649,                0.15438,                 0.0894,                 0.0353,                 1.1841,                  3.778,                0.66022,                0.88242,             0.00079188,             0.00079188,             0.00079188
                     27,                 1.1419,                 2.6592,                0.66824,                0.85931,                0.81076,                0.39268,                0.51377,                0.31226,                0.22998,                0.13986,                0.07333,                0.03059,                  1.198,                 3.5735,                0.68043,                0.88652,             0.00078355,             0.00078355,             0.00078355
                     28,                 1.1291,                  2.554,                0.64761,                0.86179,                0.82674,                0.38193,                0.48421,                 0.2968,                0.25389,                0.13556,                0.06868,                0.03111,                 1.2272,                  3.567,                0.66898,                 0.8944,             0.00077523,             0.00077523,             0.00077523
                     29,                 1.1049,                 2.5267,                0.64483,                0.85524,                 0.7751,                0.39107,                0.49446,                0.31203,                0.25368,                0.13502,                0.06799,                0.03012,                 1.2055,                 3.6405,                 0.6555,                0.89496,              0.0007669,              0.0007669,              0.0007669
                     30,                 1.1092,                  2.549,                0.62644,                0.86203,                0.77354,                0.40976,                0.52237,                0.32638,                0.25303,                0.13609,                0.07247,                0.03149,                 1.1948,                 3.5942,                0.65806,                0.88886,             0.00075858,             0.00075858,             0.00075858
                     31,                 1.1147,                 2.5337,                0.63841,                0.85751,                 0.8084,                0.39265,                0.51461,                0.31871,                0.23472,                0.13125,                0.06833,                0.02921,                  1.189,                 3.7127,                0.67963,                0.89299,             0.00075025,             0.00075025,             0.00075025
                     32,                 1.1049,                 2.5563,                 0.6219,                0.85719,                0.84802,                0.37218,                0.49208,                0.30499,                0.27016,                0.13771,                0.07493,                0.03252,                 1.1821,                 3.6441,                0.65214,                0.88788,             0.00074193,             0.00074193,             0.00074193
                     33,                 1.0855,                 2.5887,                0.62143,                0.85278,                0.85404,                0.38398,                0.51745,                0.32201,                0.31542,                0.15654,                0.09931,                 0.0436,                 1.1694,                 3.5811,                 0.6455,                0.88064,              0.0007336,              0.0007336,              0.0007336
                     34,                 1.1043,                 2.5818,                0.61282,                0.85608,                0.82002,                0.39215,                0.51245,                0.32287,                0.23581,                0.12566,                0.07029,                0.03321,                 1.1673,                 3.5016,                 0.6391,                0.88462,             0.00072528,             0.00072528,             0.00072528
                     35,                 1.0855,                 2.5584,                0.60759,                0.85065,                0.81821,                0.38784,                0.50294,                0.31383,                0.25545,                0.15169,                0.08547,                0.03662,                 1.1737,                 3.5503,                0.64453,                0.88484,             0.00071695,             0.00071695,             0.00071695
                     36,                  1.093,                 2.4682,                0.60564,                0.85233,                 0.7645,                0.42119,                0.55453,                0.34716,                0.28209,                0.15282,                 0.1014,                 0.0458,                 1.1636,                 3.6823,                0.65889,                 0.8844,             0.00070862,             0.00070862,             0.00070862
                     37,                 1.0886,                 2.4623,                0.61311,                 0.8507,                0.83086,                0.39161,                0.50589,                0.31871,                0.24443,                0.13018,                0.06677,                0.02824,                  1.143,                 3.5428,                0.63313,                0.88648,              0.0007003,              0.0007003,              0.0007003
                     38,                 1.0623,                   2.47,                 0.5959,                0.84599,                0.81859,                0.39107,                0.50036,                 0.3182,                0.24575,                0.13233,                0.06922,                0.02899,                 1.1558,                 3.5853,                0.62959,                0.89035,             0.00069198,             0.00069198,             0.00069198
                     39,                 1.0751,                 2.4847,                0.60069,                0.84697,                0.83506,                0.39268,                 0.5096,                0.32093,                0.33071,                0.16001,                0.10224,                0.04297,                 1.1677,                 3.5878,                0.64108,                 0.8872,             0.00068365,             0.00068365,             0.00068365
                     40,                 1.0548,                  2.489,                0.58834,                0.84476,                0.81783,                0.40559,                0.53561,                0.34123,                0.30478,                0.15847,                0.10214,                0.04585,                 1.1618,                 3.6398,                0.64719,                0.88617,             0.00067533,             0.00067533,             0.00067533
                     41,                 1.0505,                 2.4646,                0.58816,                0.84385,                0.83297,                0.39537,                 0.5151,                0.32626,                 0.2778,                0.13341,                0.08164,                0.03487,                 1.1743,                 3.6174,                0.64591,                0.88694,               0.000667,               0.000667,               0.000667
                     42,                 1.0576,                 2.4693,                0.59512,                0.84719,                0.85447,                0.38534,                0.52174,                0.33119,                0.26928,                0.13986,                0.08665,                0.03844,                 1.1571,                 3.5777,                0.62021,                0.88469,             0.00065868,             0.00065868,             0.00065868
                     43,                 1.0295,                 2.4978,                0.57897,                0.84091,                0.82808,                0.39125,                 0.5244,                0.32777,                0.26113,                0.13825,                0.07754,                0.03561,                 1.1664,                 3.5509,                0.63592,                0.88504,             0.00065035,             0.00065035,             0.00065035
                     44,                 1.0611,                  2.522,                0.58894,                0.84169,                0.79857,                0.41689,                0.54197,                0.33501,                0.27236,                0.13825,                0.07959,                0.03417,                 1.1659,                 3.7024,                 0.6267,                 0.8756,             0.00064202,             0.00064202,             0.00064202
                     45,                 1.0609,                  2.407,                 0.6023,                0.84646,                0.75709,                 0.4185,                 0.5398,                0.33509,                0.25467,                0.13663,                0.07391,                0.03154,                 1.1628,                 3.5995,                0.63646,                0.87938,              0.0006337,              0.0006337,              0.0006337
                     46,                 1.0393,                 2.4295,                0.57989,                0.84582,                0.74062,                0.42085,                0.52118,                 0.3295,                0.30037,                0.14632,                 0.0908,                0.03887,                 1.1422,                 3.5831,                0.63332,                0.87885,             0.00062538,             0.00062538,             0.00062538
                     47,                 1.0335,                 2.3862,                0.56581,                0.83868,                0.80421,                0.40435,                0.53214,                0.34061,                0.27048,                0.13961,                0.08795,                0.04268,                 1.1503,                 3.6623,                0.62628,                0.88369,             0.00061705,             0.00061705,             0.00061705
                     48,                 1.0322,                 2.4268,                0.57837,                0.84193,                0.80201,                0.40775,                0.55176,                0.34477,                0.27114,                0.13667,                0.08117,                0.03763,                 1.1576,                 3.6593,                0.63268,                0.88233,             0.00060873,             0.00060873,             0.00060873
                     49,                 1.0256,                 2.3839,                0.55886,                0.83701,                0.79167,                 0.4185,                0.55136,                0.34557,                0.31022,                0.16245,                0.10543,                0.04912,                 1.1669,                  3.662,                0.61586,                0.88239,              0.0006004,              0.0006004,              0.0006004
                     50,                 1.0369,                 2.4181,                 0.5731,                0.84175,                0.78212,                0.41516,                0.53513,                0.33424,                0.27402,                0.15062,                0.08607,                0.03777,                 1.1545,                 3.6831,                0.61142,                0.87994,             0.00059208,             0.00059208,             0.00059208
                     51,                 1.0462,                 2.4206,                0.57156,                0.84549,                0.83385,                0.39954,                 0.5216,                0.33518,                0.29236,                0.15116,                0.08673,                0.03773,                  1.149,                 3.6205,                0.61695,                0.87864,             0.00058375,             0.00058375,             0.00058375
                     52,                 1.0274,                 2.3845,                0.56906,                0.83753,                0.80167,                0.40398,                0.53267,                0.33668,                0.29495,                0.15492,                0.09559,                0.04135,                 1.1781,                 3.7306,                0.63581,                0.88483,             0.00057542,             0.00057542,             0.00057542
                     53,                 1.0346,                 2.3385,                0.57386,                0.83908,                0.83832,                0.39806,                0.54969,                0.34665,                0.35376,                0.16676,                0.11352,                0.04867,                 1.1614,                 3.6547,                0.61796,                0.88221,              0.0005671,              0.0005671,              0.0005671
                     54,                 1.0208,                 2.3817,                0.55572,                 0.8374,                 0.8264,                0.39914,                0.53034,                0.33959,                0.26849,                0.14094,                0.08352,                0.03656,                 1.1575,                 3.5285,                0.61974,                0.88239,             0.00055878,             0.00055878,             0.00055878
                     55,                 1.0144,                  2.355,                0.56092,                0.83783,                  0.768,                0.40957,                0.53251,                0.34094,                0.28782,                0.15869,                0.09706,                0.04252,                 1.1546,                 3.5681,                0.62366,                0.88781,             0.00055045,             0.00055045,             0.00055045
                     56,                 1.0149,                 2.3305,                0.54843,                0.84052,                0.79935,                0.40506,                0.54004,                0.34352,                0.26488,                0.15008,                0.09239,                0.04192,                 1.1416,                 3.4987,                0.62695,                0.88445,             0.00054213,             0.00054213,             0.00054213
                     57,                0.99473,                 2.4071,                0.54323,                0.83117,                0.82817,                0.40129,                0.54009,                 0.3422,                0.31283,                0.15169,                0.09919,                0.04512,                 1.1465,                 3.5979,                0.61174,                0.88107,              0.0005338,              0.0005338,              0.0005338
                     58,                0.98995,                 2.3437,                 0.5367,                0.83116,                0.86361,                0.39215,                0.51423,                0.33332,                0.28946,                0.14739,                0.08254,                0.03675,                 1.1376,                 3.5336,                0.60326,                0.87655,             0.00052548,             0.00052548,             0.00052548
                     59,                 1.0108,                 2.3453,                0.54488,                0.83924,                0.80534,                0.41151,                0.53318,                0.33957,                0.31263,                0.16299,                0.09885,                0.04416,                 1.1503,                 3.5859,                0.60648,                0.88475,             0.00051715,             0.00051715,             0.00051715
                     60,                0.98416,                 2.2636,                0.53658,                0.83233,                 0.8068,                0.41332,                0.54408,                0.35127,                0.27397,                0.13825,                0.08521,                0.03914,                 1.1249,                 3.5555,                0.59466,                0.87281,             0.00050882,             0.00050882,             0.00050882
                     61,                0.99224,                 2.3138,                0.53343,                0.83393,                0.85523,                0.40075,                0.54374,                0.34965,                0.33206,                  0.156,                0.10979,                0.04855,                 1.1375,                 3.5156,                0.59891,                0.87825,              0.0005005,              0.0005005,              0.0005005
                     62,                0.99537,                 2.3052,                0.53114,                0.83255,                0.78407,                0.42192,                0.55414,                0.35619,                0.30517,                0.16138,                0.10732,                 0.0487,                 1.1452,                 3.5217,                0.61239,                0.87933,             0.00049218,             0.00049218,             0.00049218
                     63,                0.97115,                 2.2866,                0.53703,                0.83118,                 0.7805,                0.41958,                0.55534,                0.35916,                0.31289,                0.17025,                0.11813,                0.05205,                 1.1434,                 3.4715,                0.60354,                0.88174,             0.00048385,             0.00048385,             0.00048385
                     64,                0.97656,                 2.2524,                0.52834,                0.83087,                0.85812,                0.40129,                0.54842,                0.35305,                0.29252,                0.15492,                0.10622,                0.04671,                 1.1457,                 3.5716,                0.59984,                0.87855,             0.00047552,             0.00047552,             0.00047552
                     65,                0.96575,                 2.3039,                0.51954,                0.83041,                0.84257,                0.40667,                0.54379,                0.35183,                0.33635,                0.16245,                0.11292,                0.04811,                 1.1395,                 3.4911,                0.59585,                0.87959,              0.0004672,              0.0004672,              0.0004672
                     66,                 0.9667,                  2.249,                0.52458,                0.83009,                0.80921,                0.41097,                 0.5489,                0.35304,                0.29665,                0.14255,                0.09799,                0.04512,                 1.1347,                 3.4631,                0.59878,                0.87869,             0.00045888,             0.00045888,             0.00045888
                     67,                0.96638,                 2.2805,                0.52074,                0.83282,                0.81993,                0.40882,                0.55318,                0.35666,                0.31225,                0.15492,                 0.1036,                0.04681,                 1.1485,                 3.5708,                0.60367,                0.88135,             0.00045055,             0.00045055,             0.00045055
                     68,                0.95073,                 2.2994,                0.51349,                 0.8239,                0.82783,                0.40075,                0.54728,                0.35111,                0.32049,                0.15923,                0.10936,                0.04956,                 1.1502,                 3.5239,                0.60705,                0.88323,             0.00044222,             0.00044222,             0.00044222
                     69,                0.95159,                 2.2479,                 0.5183,                0.83055,                0.79215,                0.40506,                0.53876,                 0.3507,                0.28875,                0.15546,                0.10376,                0.04625,                 1.1393,                  3.555,                0.60816,                0.88038,              0.0004339,              0.0004339,              0.0004339
                     70,                 0.9369,                 2.2145,                0.49807,                0.82072,                0.87079,                0.40398,                0.54857,                0.35897,                0.33311,                0.15976,                0.11809,                0.05432,                 1.1297,                 3.5684,                0.58431,                0.87564,             0.00042558,             0.00042558,             0.00042558
                     71,                0.96022,                  2.298,                0.51629,                0.83093,                0.84314,                0.40452,                0.55711,                 0.3577,                0.30415,                0.15546,                0.10886,                 0.0505,                 1.1394,                 3.6628,                0.60689,                0.87982,             0.00041725,             0.00041725,             0.00041725
                     72,                0.94908,                 2.2053,                0.51529,                0.82958,                 0.8458,                0.40667,                0.55041,                0.35406,                  0.267,                0.14416,                0.09561,                0.04471,                 1.1393,                 3.6808,                0.58676,                0.87732,             0.00040892,             0.00040892,             0.00040892
                     73,                0.95209,                 2.2694,                0.50565,                0.82337,                0.79384,                0.41205,                0.54999,                0.35679,                0.30996,                0.16084,                0.11275,                0.05045,                 1.1346,                  3.621,                0.58783,                0.87559,              0.0004006,              0.0004006,              0.0004006
                     74,                 0.9325,                 2.2436,                0.50292,                0.82867,                0.84203,                0.40398,                0.55355,                0.35908,                0.32627,                0.15654,                0.11826,                 0.0535,                 1.1358,                 3.6478,                0.59893,                0.87837,             0.00039228,             0.00039228,             0.00039228
                     75,                0.94146,                 2.2176,                0.49881,                0.82829,                0.83169,                0.40667,                 0.5588,                0.36176,                0.31305,                0.15492,                0.11111,                0.05316,                  1.125,                 3.6513,                0.58591,                 0.8718,             0.00038395,             0.00038395,             0.00038395
                     76,                0.93446,                 2.1853,                0.49713,                0.82275,                0.85316,                 0.4029,                0.55757,                0.36171,                0.33518,                0.16245,                0.12109,                 0.0553,                 1.1225,                 3.7574,                0.58069,                0.86954,             0.00037562,             0.00037562,             0.00037562
                     77,                0.91699,                 2.2015,                0.48993,                0.82444,                0.85582,                0.39968,                0.55972,                0.36472,                0.32608,                0.15761,                0.12139,                0.05458,                 1.1122,                  3.603,                0.58498,                 0.8676,              0.0003673,              0.0003673,              0.0003673
                     78,                0.93813,                 2.2488,                 0.4971,                0.82686,                0.85424,                0.40559,                0.57096,                0.37397,                0.33326,                0.16514,                   0.13,                0.06179,                 1.1283,                 3.6302,                0.58238,                 0.8762,             0.00035897,             0.00035897,             0.00035897
                     79,                0.93495,                 2.2012,                0.49507,                 0.8241,                0.80964,                0.41205,                0.57081,                0.37052,                0.33612,                0.17106,                0.13627,                0.06533,                 1.1257,                 3.5772,                0.58894,                0.87294,             0.00035065,             0.00035065,             0.00035065
                     80,                0.92255,                 2.1913,                0.49084,                0.82473,                0.88002,                0.39455,                0.54562,                0.35743,                0.35273,                0.15654,                0.11566,                0.05393,                 1.1254,                 3.6494,                0.58176,                0.87742,             0.00034232,             0.00034232,             0.00034232
                     81,                0.90955,                 2.2242,                0.48465,                0.81851,                0.83618,                0.40667,                0.55625,                 0.3602,                0.35643,                0.16783,                0.12128,                0.05736,                  1.124,                 3.6192,                0.58649,                0.87693,               0.000334,               0.000334,               0.000334
                     82,                0.90967,                 2.1846,                0.48331,                0.82232,                 0.8621,                0.41205,                0.57737,                0.37611,                0.33619,                0.17375,                0.13258,                0.06244,                 1.1159,                 3.5101,                0.57978,                0.87532,             0.00032567,             0.00032567,             0.00032567
                     83,                0.91625,                 2.1827,                0.49075,                0.82092,                0.83367,                 0.4125,                0.56875,                0.37082,                0.37154,                0.16783,                0.13497,                0.06533,                 1.1242,                 3.6406,                0.57556,                0.88112,             0.00031735,             0.00031735,             0.00031735
                     84,                0.90451,                 2.1858,                0.48401,                 0.8211,                0.83175,                0.41743,                0.57984,                0.37848,                0.33092,                0.16729,                 0.1284,                0.06078,                  1.109,                 3.6189,                0.57577,                0.87633,             0.00030902,             0.00030902,             0.00030902
                     85,                0.90977,                 2.1558,                0.47912,                0.82312,                0.83811,                0.40936,                0.57137,                0.37083,                0.35707,                0.17375,                0.13727,                0.06489,                  1.116,                 3.6989,                0.57472,                 0.8747,              0.0003007,              0.0003007,              0.0003007
                     86,                0.90907,                 2.1714,                0.48379,                0.82595,                0.85103,                0.41528,                0.56792,                0.37176,                0.32887,                0.16192,                0.12495,                0.06003,                 1.1146,                 3.7148,                0.57368,                0.87731,             0.00029237,             0.00029237,             0.00029237
                     87,                0.90694,                 2.1641,                0.48008,                0.82026,                0.83574,                0.41797,                0.57763,                0.37587,                0.35328,                0.18182,                0.14427,                0.06627,                 1.1208,                 3.7066,                0.57213,                0.87656,             0.00028405,             0.00028405,             0.00028405
                     88,                 0.9114,                 2.1863,                0.48341,                0.81679,                0.83435,                0.41474,                0.56794,                 0.3721,                0.33939,                0.17644,                0.13795,                0.06784,                 1.1084,                 3.5833,                0.56149,                0.87396,             0.00027572,             0.00027572,             0.00027572
                     89,                0.89058,                 2.1112,                0.47872,                0.82143,                0.86903,                0.40828,                0.57608,                0.37599,                 0.3413,                0.17375,                0.13805,                0.06746,                 1.1126,                 3.5348,                 0.5661,                0.87208,              0.0002674,              0.0002674,              0.0002674
                     90,                0.89787,                 2.1349,                0.47103,                0.81902,                0.86874,                0.40936,                0.56414,                0.36505,                0.38026,                0.17913,                0.14113,                0.06757,                 1.1187,                 3.5415,                0.56396,                0.87582,             0.00025907,             0.00025907,             0.00025907
                     91,                0.88289,                 2.0602,                0.46742,                0.81949,                0.87646,                0.41097,                  0.573,                0.37184,                 0.3377,                0.17106,                0.13333,                0.06104,                 1.1199,                 3.6121,                0.56953,                0.87738,             0.00025075,             0.00025075,             0.00025075
                     92,                0.88177,                 2.1204,                0.47024,                0.81501,                0.85418,                0.40828,                0.57247,                0.37621,                0.36368,                 0.1759,                 0.1453,                0.06909,                 1.1158,                 3.6228,                0.56958,                0.87885,             0.00024243,             0.00024243,             0.00024243
                     93,                0.88161,                 2.1234,                0.46719,                0.81375,                0.84976,                0.41684,                0.57249,                0.37349,                0.36413,                0.17913,                0.14488,                0.06673,                 1.1131,                 3.6885,                0.56416,                0.87498,              0.0002341,              0.0002341,              0.0002341
                     94,                0.87885,                 2.0619,                0.46087,                0.82235,                0.83719,                0.41366,                0.57414,                0.37668,                0.33695,                0.17052,                 0.1349,                0.06368,                  1.108,                 3.6681,                0.56941,                0.87185,             0.00022577,             0.00022577,             0.00022577
                     95,                0.89548,                 2.1172,                0.47492,                0.81885,                 0.8285,                0.41797,                0.58299,                0.38098,                0.33581,                0.17267,                0.13739,                  0.065,                 1.1097,                 3.6695,                 0.5642,                0.87218,             0.00021745,             0.00021745,             0.00021745
                     96,                0.86884,                 2.1017,                0.46113,                0.81758,                0.84276,                0.42012,                0.58424,                0.38208,                0.34023,                 0.1716,                0.13908,                0.06709,                 1.1072,                 3.6591,                0.56771,                 0.8724,             0.00020913,             0.00020913,             0.00020913
                     97,                0.85898,                 2.1799,                 0.4566,                0.81826,                0.84788,                0.41674,                0.57839,                0.37948,                0.35217,                0.17375,                0.13715,                0.06239,                 1.1105,                 3.6378,                0.56134,                0.87532,              0.0002008,              0.0002008,              0.0002008
                     98,                0.87285,                 2.0957,                0.46211,                0.81624,                0.82424,                0.42012,                 0.5788,                0.37961,                0.35282,                0.17859,                0.14868,                0.07284,                 1.1107,                 3.6726,                0.56791,                0.87409,             0.00019247,             0.00019247,             0.00019247
                     99,                0.84898,                 2.0385,                 0.4541,                0.81174,                0.87497,                0.40656,                0.57309,                0.37848,                0.33379,                0.16622,                0.13473,                0.06438,                 1.1028,                 3.6231,                0.56443,                0.87744,             0.00018415,             0.00018415,             0.00018415
                    100,                0.87475,                 2.0986,                0.45747,                0.81257,                0.85016,                0.41151,                0.57554,                0.37896,                0.33498,                0.16881,                0.13121,                0.06386,                 1.1005,                 3.6204,                0.55944,                0.87522,             0.00017583,             0.00017583,             0.00017583
                    101,                0.86592,                 2.0728,                0.46085,                 0.8135,                0.85859,                0.41154,                0.58539,                0.38396,                0.33197,                0.16998,                0.13946,                0.06683,                  1.108,                 3.7522,                0.56623,                0.87388,              0.0001675,              0.0001675,              0.0001675
                    102,                0.87563,                 2.0833,                0.45926,                0.81597,                0.85685,                0.40721,                0.57678,                 0.3788,                0.33336,                0.16891,                0.13606,                0.06488,                 1.1119,                 3.7171,                0.56979,                0.87494,             0.00015917,             0.00015917,             0.00015917
                    103,                0.87539,                 2.0248,                0.45702,                0.81516,                0.87051,                0.41044,                0.57947,                0.38046,                 0.3394,                0.17267,                0.14109,                0.06605,                 1.1126,                 3.7338,                0.56826,                0.87652,             0.00015085,             0.00015085,             0.00015085
                    104,                0.85883,                 2.0955,                0.45286,                0.81231,                0.85482,                0.41175,                0.57427,                0.38133,                0.33935,                0.16783,                0.13709,                0.06594,                 1.1103,                  3.669,                0.56269,                 0.8738,             0.00014253,             0.00014253,             0.00014253
                    105,                0.85557,                 2.0435,                0.45255,                0.81533,                0.84709,                0.41528,                0.57944,                0.38195,                0.33141,                0.16676,                 0.1325,                0.06365,                 1.1134,                 3.6961,                0.56676,                0.87386,              0.0001342,              0.0001342,              0.0001342
                    106,                0.86015,                 2.0544,                0.45118,                0.81817,                0.85591,                0.41313,                0.57469,                0.37548,                0.35047,                0.17321,                0.14035,                0.06697,                 1.1119,                 3.6508,                0.56554,                0.87508,             0.00012587,             0.00012587,             0.00012587
                    107,                0.83512,                 2.0504,                0.43691,                0.81458,                0.84731,                0.41151,                 0.5765,                0.38018,                0.33357,                0.16353,                0.13634,                0.06668,                 1.1151,                 3.6586,                0.56722,                0.87632,             0.00011755,             0.00011755,             0.00011755
