                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                  1.191,                  3.055,                0.68882,                0.85691,                0.65595,                0.29601,                0.35906,                0.20801,                0.14354,                0.08031,                0.02974,                 0.0126,                 1.2958,                 3.6862,                0.86874,                0.89613,                0.00604,                0.00604,                0.00604
                     22,                 1.1752,                 3.0292,                0.67149,                0.84543,                0.62846,                0.28391,                0.35132,                0.20345,                0.14503,                0.07696,                0.03413,                0.01447,                 1.3479,                 3.7748,                0.88388,                0.90203,               0.005842,               0.005842,               0.005842
                     23,                  1.159,                 2.9385,                0.66342,                0.84512,                0.65136,                0.31068,                0.37829,                0.21982,                0.11211,                0.06049,                0.02367,                0.01029,                 1.2902,                 3.6294,                0.81129,                0.89311,               0.005644,               0.005644,               0.005644
                     24,                 1.1471,                 2.9647,                0.65692,                0.84396,                0.61849,                0.30002,                0.36718,                0.21415,                0.14227,                0.07645,                0.03239,                0.01365,                 1.2834,                 3.5708,                 0.8301,                0.89164,               0.005446,               0.005446,               0.005446
                     25,                 1.1388,                 2.8979,                0.64657,                0.83701,                0.66519,                0.28855,                0.36804,                0.21185,                0.16931,                0.08134,                0.03844,                0.01518,                 1.3111,                 3.7507,                0.83174,                0.89167,               0.005248,               0.005248,               0.005248
                     26,                 1.1145,                  2.925,                0.63364,                0.83737,                0.68405,                0.30682,                0.37353,                0.21299,                0.15002,                0.08082,                0.03041,                0.01215,                 1.3042,                 3.7131,                0.80181,                0.89756,                0.00505,                0.00505,                0.00505
                     27,                  1.109,                 2.9183,                0.61732,                0.84531,                0.66044,                0.32587,                0.39955,                0.23166,                0.13613,                0.07336,                0.02879,                 0.0131,                 1.2772,                 3.5946,                0.76934,                0.88774,               0.004852,               0.004852,               0.004852
                     28,                 1.0929,                 2.8161,                0.60773,                0.83155,                0.68706,                0.27053,                0.38035,                0.22317,                0.11633,                0.04659,                0.02889,                0.01255,                 1.3218,                 3.7614,                 1.0965,                0.89629,               0.004654,               0.004654,               0.004654
                     29,                 1.0856,                  2.797,                0.60164,                0.83312,                0.69275,                0.29601,                0.38446,                0.22595,                0.19608,                0.08932,                0.05144,                0.02335,                 1.2827,                 3.7595,                0.82258,                 0.8908,               0.004456,               0.004456,               0.004456
                     30,                 1.0754,                 2.8632,                0.59348,                0.83499,                0.69756,                0.30785,                0.38612,                0.22618,                0.17321,                0.09266,                0.03955,                0.01508,                 1.2581,                 3.5834,                0.77039,                0.88799,               0.004258,               0.004258,               0.004258
                     31,                 1.0447,                 2.8129,                0.57092,                0.82431,                0.70713,                 0.2906,                0.40048,                0.23423,                0.17656,                0.07362,                0.04615,                0.01909,                 1.3001,                 3.7201,                0.87321,                0.89237,                0.00406,                0.00406,                0.00406
                     32,                 1.0272,                 2.7923,                0.56555,                0.81879,                0.72439,                 0.3027,                0.39008,                0.23054,                0.18167,                0.08468,                 0.0425,                0.01833,                 1.2562,                 3.6684,                0.76385,                0.88636,               0.003862,               0.003862,               0.003862
                     33,                 1.0165,                 2.6724,                0.55143,                0.82208,                0.69908,                0.31737,                0.41223,                0.24274,                0.15841,                0.07645,                0.03782,                0.01585,                 1.2458,                 3.6403,                0.73994,                 0.8819,               0.003664,               0.003664,               0.003664
                     34,                 1.0021,                 2.6518,                0.54214,                0.82251,                0.72858,                0.30194,                0.39766,                0.23239,                0.18264,                 0.0834,                0.04423,                0.01864,                 1.2502,                 3.7337,                0.74059,                 0.8844,               0.003466,               0.003466,               0.003466
                     35,                 0.9994,                 2.7043,                0.54742,                0.81541,                0.72841,                0.31274,                  0.418,                0.24626,                0.16302,                0.07284,                0.04083,                0.01838,                 1.2478,                 3.6847,                 0.7467,                0.88234,               0.003268,               0.003268,               0.003268
                     36,                0.97729,                  2.606,                0.53591,                0.81555,                0.74765,                0.29936,                0.39179,                0.23095,                0.17398,                 0.0852,                0.04062,                0.01621,                 1.2347,                 3.6846,                0.73785,                 0.8776,                0.00307,                0.00307,                0.00307
                     37,                0.95137,                 2.6158,                0.51152,                 0.8134,                0.75545,                0.30454,                0.41262,                0.24399,                0.19902,                0.08546,                0.04945,                0.01994,                 1.2543,                 3.7819,                0.74902,                0.88242,               0.002872,               0.002872,               0.002872
                     38,                0.95516,                 2.5347,                0.50795,                0.81237,                0.73791,                0.30785,                0.40292,                0.23777,                0.18882,                0.08314,                0.04991,                 0.0227,                 1.2328,                 3.7294,                0.71203,                0.88299,               0.002674,               0.002674,               0.002674
                     39,                0.92757,                 2.5702,                0.49782,                0.80846,                0.73526,                0.30811,                0.40624,                0.24367,                0.19376,                0.09086,                0.05343,                0.02308,                 1.2186,                  3.608,                0.71147,                0.88079,               0.002476,               0.002476,               0.002476
                     40,                0.91207,                 2.5413,                0.48966,                0.80727,                0.73811,                0.30811,                0.41851,                0.25091,                0.17884,                0.07902,                0.04733,                0.02016,                 1.2331,                 3.6934,                0.72718,                0.88095,               0.002278,               0.002278,               0.002278
                     41,                0.90049,                 2.5113,                0.48349,                0.80675,                0.75446,                0.30734,                 0.4217,                0.25275,                0.23653,                0.09807,                0.06543,                0.02861,                 1.2311,                  3.755,                0.72508,                0.88324,                0.00208,                0.00208,                0.00208
                     42,                0.88145,                 2.5071,                0.47364,                0.80705,                0.74816,                0.31274,                0.42279,                0.25273,                0.20908,                0.09755,                0.06213,                0.02566,                 1.2307,                 3.6957,                0.71398,                0.88146,               0.001882,               0.001882,               0.001882
                     43,                0.87275,                 2.4979,                0.46654,                0.80135,                0.76271,                0.31197,                0.42705,                0.25468,                0.20483,                0.09163,                0.06038,                 0.0259,                 1.2289,                 3.7419,                0.71404,                0.88144,               0.001684,               0.001684,               0.001684
                     44,                0.85761,                 2.4432,                0.46289,                0.80158,                0.76546,                0.31145,                0.42801,                0.25767,                0.22987,                0.09781,                0.06467,                0.02753,                 1.2205,                 3.7027,                0.69784,                0.87954,               0.001486,               0.001486,               0.001486
                     45,                0.84823,                 2.4129,                0.45106,                0.80222,                 0.7624,                0.30965,                0.42142,                0.25425,                0.25556,                0.10656,                0.07857,                0.03556,                 1.2252,                 3.8207,                  0.721,                0.88219,               0.001288,               0.001288,               0.001288
                     46,                0.82569,                 2.4352,                0.43914,                 0.7981,                0.78259,                0.30656,                0.42067,                0.25541,                0.22052,                0.09292,                0.06334,                0.02753,                  1.212,                 3.7071,                0.71368,                0.87667,                0.00109,                0.00109,                0.00109
                     47,                0.81847,                 2.3591,                0.43807,                0.79517,                 0.7655,                0.31737,                0.43202,                0.25855,                 0.2206,                0.09421,                0.06242,                0.02708,                 1.2123,                 3.7118,                0.68244,                0.87474,               0.000892,               0.000892,               0.000892
                     48,                0.80141,                 2.3329,                0.42887,                0.79655,                0.80777,                0.30862,                 0.4274,                0.25699,                0.23764,                0.10142,                0.07208,                0.03284,                  1.215,                 3.7945,                0.68637,                 0.8771,               0.000694,               0.000694,               0.000694
                     49,                0.78984,                 2.2791,                0.42438,                0.79136,                0.79175,                0.31042,                0.42731,                0.25825,                0.22985,                0.09807,                0.07035,                 0.0299,                 1.2146,                 3.7639,                0.68482,                0.87601,               0.000496,               0.000496,               0.000496
